183,-0.0192342,-6.62898,7.64071,0.76479,0.0259801,-0.0278119
184,-0.0170971,-6.64576,7.63831,0.79356,0.0294441,-0.0282779
185,-0.0170971,-6.61459,7.6503,0.64252,0.032242,-0.0287505
186,-0.0170971,-6.67453,7.60475,0.527441,0.0291776,-0.0289736
187,-0.0160285,-6.62658,7.68146,0.44353,0.0285115,-0.0292462
188,-0.01496,-6.74646,7.51364,0.541826,0.0281118,-0.0289597
189,-0.0117543,-6.83276,7.43692,0.635327,0.0243813,-0.0272306
190,-0.01496,-6.88551,7.40096,0.592173,0.0102588,-0.0249091
191,-0.0160285,-6.73926,7.53522,0.402773,-0.00186524,-0.0235713
192,-0.0160285,-6.53068,7.86367,0.539429,0.00146554,-0.0250827
193,-0.0138914,-6.60261,7.65989,0.477095,0.0127902,-0.0272513
194,-0.0138914,-6.71289,7.59516,0.587378,0.0169204,-0.0276752
195,-0.0170971,-6.71049,7.58077,0.668892,0.0122573,-0.0274339
196,-0.0170971,-6.50191,7.79894,0.697661,0.0181194,-0.0285844
197,-0.0170971,-6.66734,7.58557,0.522646,0.028245,-0.0297165
198,-0.0170971,-6.81119,7.60235,0.635327,0.0318423,-0.0289796
199,-0.0138914,-6.77043,7.54241,0.661699,0.0294441,-0.0278095
200,-0.0160285,-6.84235,7.51364,0.678481,0.0218499,-0.0264123
201,-0.0128228,-6.55706,7.71263,0.429146,0.0186524,-0.0264814
202,-0.0138914,-6.75365,7.53282,0.630532,0.0174533,-0.0269344
203,-0.0160285,-6.68172,7.62632,0.625737,0.0199847,-0.0266293
204,-0.0160285,-6.7009,7.552,0.656904,0.012657,-0.0266217
205,-0.01496,-6.76084,7.59276,0.700059,0.0166539,-0.0262483
206,-0.0138914,-6.63377,7.59516,0.640122,0.0185191,-0.0262549
207,-0.01496,-6.75365,7.51125,0.601763,0.0170536,-0.0260288
208,-0.01496,-6.71049,7.6455,0.493877,0.0189188,-0.0257069
209,-0.0160285,-6.57144,7.66468,0.397979,0.017853,-0.0265348
210,-0.01496,-6.63138,7.57837,0.668892,0.0215835,-0.027343
211,-0.01496,-6.54747,7.73661,0.46271,0.028245,-0.0283302
212,-0.01496,-6.74885,7.54721,0.685674,0.0263798,-0.0286882
213,-0.0160285,-6.66015,7.66708,0.608955,0.0326417,-0.0283772
214,-0.0160285,-6.81838,7.57358,0.668892,0.0335743,-0.0279016
215,-0.0138914,-6.71529,7.66708,0.589775,0.0370383,-0.0272558
216,-0.0138914,-6.81598,7.54001,0.62334,0.0358392,-0.0265639
217,-0.0128228,-6.86633,7.48727,0.733623,0.0217167,-0.0249229
218,-0.0128228,-6.78002,7.58317,0.635327,0.0203844,-0.0237721
219,-0.0128228,-6.8951,7.40815,0.647314,0.0153216,-0.0224099
220,-0.0117543,-6.71049,7.60714,0.431543,0.0142557,-0.021525
221,-0.0128228,-6.8016,7.54481,0.625737,0.00839357,-0.0215147
222,-0.00961712,-6.86153,7.59276,0.707251,0.00612864,-0.0209728
223,-0.0128228,-6.91667,7.40815,0.517852,-0.00173201,-0.0196991
224,-0.01496,-6.57624,7.62153,0.570596,-0.00413017,-0.0196882
225,-0.0138914,-6.71289,7.64311,0.522646,0.00399694,-0.0210992
226,-0.0160285,-6.66015,7.6455,0.817534,0.0141225,-0.0220641
227,-0.01496,-6.62418,7.61673,0.690469,0.013856,-0.0231224
228,-0.0138914,-6.67453,7.62632,0.60416,0.0167871,-0.0239571
229,-0.0160285,-6.81598,7.52083,0.884663,0.0167871,-0.023724
230,-0.0160285,-6.68172,7.54241,0.60416,0.0170536,-0.0232252
231,-0.01496,-6.74166,7.57358,0.508262,0.0223828,-0.0231721
232,-0.0138914,-6.68172,7.63352,0.628135,0.0271792,-0.0233595
233,-0.0138914,-6.75125,7.56639,0.529839,0.023049,-0.0234698
234,-0.0160285,-6.72488,7.56639,0.678481,0.0218499,-0.0232342
235,-0.0160285,-6.75844,7.6455,0.565801,0.0203844,-0.0232545
236,-0.0138914,-6.62898,7.69345,0.64252,0.026513,-0.0239826
237,-0.01496,-6.88551,7.49446,0.496274,0.0231822,-0.0237145
238,-0.0138914,-6.72248,7.58557,0.664097,0.0166539,-0.0228552
239,-0.0138914,-6.81119,7.53762,0.450723,0.0153216,-0.0225085
240,-0.0128228,-6.91428,7.52803,0.515454,0.0101256,-0.0213794
241,-0.0138914,-6.92626,7.48487,0.64252,0.00346401,-0.0198505
242,-0.01496,-6.7057,7.63591,0.685674,0.00439663,-0.0195564
243,-0.01496,-6.72967,7.58796,0.450723,0.00599541,-0.0202844
244,-0.0138914,-6.65775,7.66229,0.532236,0.0127902,-0.0211539
245,-0.01496,-6.69611,7.54241,0.551416,0.014389,-0.0218764
246,-0.0138914,-6.84235,7.56159,0.644917,0.0179862,-0.0215462
247,-0.0117543,-6.68652,7.5496,0.570596,0.0146554,-0.0213026
248,-0.01496,-6.72967,7.51125,0.505864,0.0187856,-0.0213134
249,-0.0128228,-6.83996,7.59036,0.378799,0.0130567,-0.0209213
250,-0.0138914,-6.84235,7.57837,0.486685,0.00612864,-0.0204444
251,-0.0117543,-6.71529,7.48248,0.62334,0.00479632,-0.0201489
252,-0.0138914,-6.73687,7.51604,0.635327,0.00173201,-0.0200747
253,-0.0138914,-6.68172,7.5568,0.616147,-0.00186524,-0.0203916
254,-0.01496,-6.65535,7.59755,0.556211,-0.00106585,-0.0212343
255,-0.0160285,-6.61459,7.68866,0.4723,0.00479632,-0.0226113
256,-0.0160285,-6.60261,7.66948,0.652109,0.0131899,-0.0241989
257,-0.0138914,-6.62418,7.72702,0.570596,0.0185191,-0.025653
258,-0.01496,-6.65056,7.59276,0.668892,0.0215835,-0.0265211
259,-0.01496,-6.66015,7.58077,0.30208,0.0254472,-0.0266955
260,-0.0138914,-6.84955,7.51604,0.546621,0.023049,-0.0259085
261,-0.0128228,-6.86393,7.4561,0.659302,0.0226493,-0.0241038
262,-0.0138914,-6.72488,7.54481,0.618545,0.0171868,-0.0230243
263,-0.0160285,-6.74406,7.60714,0.620942,0.0154548,-0.0229742
264,-0.0117543,-6.64097,7.66468,0.575391,0.0114579,-0.0236248
265,-0.0117543,-6.73207,7.57358,0.496274,0.0194518,-0.024132
266,-0.0192342,-6.82797,7.51364,0.587378,0.0139893,-0.0234519
267,-0.0138914,-6.40122,7.71982,0.570596,0.0166539,-0.0244857
268,-0.0138914,-6.58583,7.68626,0.625737,0.0309096,-0.0267299
269,-0.01496,-6.76563,7.46569,0.580186,0.0261133,-0.0266222
270,-0.01496,-6.58343,7.66468,0.678481,0.0274456,-0.0264837
271,-0.01496,-6.72008,7.62153,0.556211,0.0323752,-0.0269771
272,-0.0138914,-6.65775,7.5544,0.702456,0.03051,-0.0268025
273,-0.0138914,-6.74885,7.47528,0.671289,0.029977,-0.0260965
274,-0.0138914,-6.7033,7.66948,0.539429,0.0281118,-0.0256652
275,-0.0138914,-6.7944,7.43932,0.522646,0.0273124,-0.0250139
276,-0.0138914,-6.71289,7.60954,0.549019,0.0245145,-0.0242228
277,-0.0138914,-6.7081,7.66468,0.553813,0.0270459,-0.0245169
278,-0.0128228,-6.72248,7.65509,0.582583,0.0314426,-0.0248572
279,-0.00961712,-6.74646,7.56878,0.570596,0.0315758,-0.0247113
280,-0.0117543,-6.83996,7.49926,0.61375,0.0262466,-0.0237075
281,-0.0117543,-6.87832,7.52323,0.505864,0.0203844,-0.0222511
282,-0.00961712,-6.76563,7.61194,0.465107,0.0163874,-0.0215922
283,-0.0138914,-6.80399,7.57837,0.539429,0.0149219,-0.0214525
284,-0.0106857,-6.66974,7.63352,0.680879,0.0117243,-0.0217523
285,-0.0128228,-6.74406,7.54481,0.736021,0.00972588,-0.0221528
286,-0.0138914,-6.72248,7.51125,0.608955,0.00959265,-0.0219575
287,-0.0128228,-6.84955,7.552,0.671289,0.00985911,-0.0214352
288,-0.0128228,-6.52349,7.70064,0.800752,0.013856,-0.0222381
289,-0.0128228,-6.76803,7.51604,0.656904,0.0149219,-0.023111
290,-0.00961712,-6.58822,7.62872,0.78397,0.0206508,-0.0234154
291,-0.0138914,-6.8927,7.48487,0.467505,0.0154548,-0.0231571
292,-0.0138914,-6.56425,7.68626,0.278105,0.0167871,-0.0232045
293,-0.0138914,-6.73447,7.56878,0.666494,0.0142557,-0.0240674
294,-0.0138914,-6.7057,7.62632,0.656904,0.0233155,-0.0241301
295,-0.0138914,-6.82557,7.62872,0.525044,0.0229158,-0.0240143
296,-0.0138914,-6.64816,7.64311,0.426748,0.024781,-0.0241577
297,-0.0181657,-6.76324,7.48967,0.537031,0.0197182,-0.0240844
298,-0.0128228,-6.68412,7.59036,0.707251,0.0229158,-0.0237363
299,-0.01496,-6.88311,7.53522,0.652109,0.0183859,-0.023155
300,-0.0128228,-6.66015,7.58077,0.752803,0.0181194,-0.0227069
301,-0.0117543,-6.79201,7.51604,0.788765,0.0193185,-0.0225524
302,-0.0128228,-6.75844,7.44412,0.561006,0.019585,-0.0216286
303,-0.0106857,-6.87352,7.59276,0.556211,0.0113247,-0.0207889
304,-0.00961712,-6.87112,7.43692,0.596968,0.00919296,-0.0196636
305,-0.0117543,-6.83276,7.50405,0.714443,0.00572894,-0.0185345
306,-0.0128228,-6.77283,7.52803,0.60416,0.00346401,-0.0181705
307,-0.0117543,-6.69371,7.63112,0.635327,0.0042634,-0.0187318
308,-0.0128228,-6.80879,7.47049,0.762393,0.00559571,-0.0189223
309,-0.0117543,-6.64816,7.61194,0.618545,0.00399694,-0.0191976
310,-0.0106857,-6.72008,7.59755,0.534634,0.00599541,-0.0201545
311,-0.0138914,-6.82797,7.47289,0.565801,-0.00106585,-0.0199769
312,-0.01496,-6.77762,7.57118,0.527441,0.000133231,-0.0195602
313,-0.01496,-6.48034,7.68146,0.661699,0.00226493,-0.0210505
314,-0.0138914,-6.6074,7.59516,0.815137,0.0159877,-0.022999
315,-0.0117543,-6.66734,7.61913,0.714443,0.021317,-0.0238098
316,-0.0138914,-6.83516,7.51364,0.58498,0.0183859,-0.0234755
317,-0.0138914,-6.77283,7.53762,0.625737,0.0102588,-0.0226004
318,-0.0160285,-6.75844,7.52323,0.498672,0.00492956,-0.0221703
319,-0.0160285,-6.47794,7.76058,0.570596,0.0122573,-0.0235073
320,-0.0106857,-6.63617,7.62153,0.534634,0.014389,-0.02541
321,-0.01496,-6.86873,7.42733,0.656904,0.0130567,-0.0247094
322,-0.01496,-6.75604,7.46809,0.676084,0.00626187,-0.0232102
323,-0.0170971,-6.73687,7.62393,0.517852,0.00439663,-0.022973
324,-0.0181657,-6.65775,7.69585,0.529839,0.0122573,-0.0237861
325,-0.0138914,-6.45396,7.80853,0.704854,0.0218499,-0.0260099
326,-0.0160285,-6.87352,7.48248,0.824727,0.0267795,-0.0265336
327,-0.0128228,-6.63377,7.64311,0.541826,0.0271792,-0.0258338
328,-0.0192342,-6.90948,7.42733,0.421953,0.0189188,-0.0249387
329,-0.0128228,-6.72248,7.59036,0.563403,0.0179862,-0.0236957
330,-0.01496,-6.82078,7.58317,0.788765,0.0146554,-0.0233901
331,-0.0138914,-6.74166,7.49926,0.498672,0.0122573,-0.0227879
332,-0.0117543,-6.62658,7.62872,0.644917,0.0118576,-0.0230803
333,-0.0138914,-6.7944,7.43932,0.750405,0.0107917,-0.0229771
334,-0.0128228,-6.73687,7.57358,0.599365,0.00706126,-0.0223456
335,-0.0138914,-6.71289,7.53522,0.716841,0.0114579,-0.0223602
336,-0.0138914,-6.6122,7.6503,0.611353,0.012124,-0.0230281
337,-0.0117543,-6.7081,7.57118,0.827124,0.0182527,-0.0237295
338,-0.0138914,-6.85434,7.51364,0.635327,0.0139893,-0.0230789
339,-0.0138914,-6.87832,7.47768,0.7552,0.00732772,-0.0216545
340,-0.0138914,-6.66254,7.66948,0.620942,0.00399694,-0.0215699
341,-0.0117543,-6.7968,7.47768,0.618545,0.00159877,-0.0218033
342,-0.01496,-6.61939,7.61194,0.561006,0.00466309,-0.021987
343,-0.0160285,-6.80639,7.43692,0.513057,0.00319755,-0.0219826
344,-0.01496,-6.50431,7.76298,0.616147,0.0105253,-0.022825
345,-0.01496,-6.65535,7.65989,0.616147,0.0242481,-0.0247164
346,-0.0170971,-6.67213,7.61194,0.608955,0.0243813,-0.0253001
347,-0.0138914,-6.61699,7.65509,0.522646,0.0254472,-0.025944
348,-0.0138914,-6.75844,7.59755,0.64252,0.03051,-0.026149
349,-0.0128228,-6.83037,7.44651,0.501069,0.0207841,-0.0249529
350,-0.01496,-6.7081,7.50645,0.534634,0.00839357,-0.0238676
351,-0.0128228,-6.82557,7.50405,0.59457,0.00333078,-0.023168
352,-0.0138914,-6.66254,7.59755,0.381196,0.00706126,-0.0229874
353,-0.01496,-6.57144,7.72222,0.599365,0.0101256,-0.0243643
354,-0.0128228,-6.69131,7.66229,0.60416,0.0175865,-0.0256584
355,-0.01496,-6.8016,7.52323,0.877471,0.0189188,-0.0253587
356,-0.0128228,-6.71529,7.43213,0.508262,0.0165207,-0.0242871
357,-0.0138914,-6.82078,7.51604,0.661699,0.00692802,-0.0232852
358,-0.0138914,-6.69611,7.66948,0.251733,0.00746095,-0.0232327
359,-0.0203028,-6.84235,7.56159,0.359619,0.00333078,-0.0232707
360,-0.01496,-6.39403,7.76298,0.901445,0.0154548,-0.0246357
361,-0.0138914,-6.67453,7.57358,0.673687,0.0243813,-0.0263955
362,-0.0160285,-6.66254,7.58557,0.541826,0.0269127,-0.0264233
363,-0.0128228,-6.74406,7.59036,0.599365,0.0154548,-0.0262983
364,-0.01496,-6.75365,7.56399,0.860688,0.0170536,-0.0258439
365,-0.01496,-6.83037,7.50405,0.721636,0.00879326,-0.0248927
366,-0.0160285,-6.8016,7.54481,0.750405,0.0042634,-0.0238654
367,-0.0160285,-6.58822,7.52083,0.577788,0.00333078,-0.0238687
368,-0.0160285,-6.7033,7.6455,0.637725,0.00719449,-0.0245154
369,-0.0128228,-6.66494,7.68626,0.395581,0.010925,-0.0253044
370,-0.0170971,-6.69611,7.59516,0.520249,0.0171868,-0.0258401
371,-0.0160285,-6.76563,7.61913,0.690469,0.0186524,-0.0257269
372,-0.0181657,-6.66734,7.67907,0.46271,0.0227825,-0.0259587
373,-0.0170971,-6.7009,7.5568,0.630532,0.0237152,-0.0261773
